Date,Day_of_Week,Month,Product_ID,Product_Category,Product_Price,Product_Features,Historical_Sales_Quantity,Historical_Sales_Revenue,Current_Inventory_Level,Reorder_Point,Lead_Time,Promotion_Type,Customer_Segmentation,Economic_Indicator,Supplier_Performance,Customer_Rating,Stock_Available,Sales_Quantity,Promotion_Flag,Sales_Revenue
2010-06-09,Wednesday,June,4346,Clothing,518.016,Slim Fit,229,1760.8266,-41,12.173254614322346,10,None,Segment1,2.28,0.54,2.49,323,29,0,1577
2010-06-10,Thursday,June,9806,Books,120.00479999999999,Award-Winning,341,1940.7177,0,2.553607219885759,3,Bundle,Segment2,2.3,0.87,3.58,77,6,1,1537
2010-06-11,Friday,June,7173,Books,41.611360000000005,Award-Winning,213,263.3904,57,9.810231738162166,10,None,Segment3,0.53,0.24,2.04,120,12,0,487
2010-06-12,Saturday,June,3650,Clothing,349.37,Slim Fit,161,1567.0686,88,3.6995233673964494,3,Discount,Segment3,1.24,0.62,1.73,384,42,1,783
2010-06-13,Sunday,June,5867,Clothing,210.1008,Slim Fit,474,2426.406,112,3.243381762063523,3,Bundle,Segment2,0.91,0.6,4.93,246,15,1,3254
2010-06-14,Monday,June,7848,Furniture,1172.307,Solid Wood,413,545.614,87,7.50881162212783,10,None,Segment2,2.12,0.2,4.16,215,12,0,2102
2010-06-15,Tuesday,June,4954,Toys,300.564,Interactive,300,3696.6294000000003,107,1.255360659319329,2,Discount,Segment1,1.98,0.81,3.19,99,15,1,2365
2010-06-16,Wednesday,June,3689,Books,40.61136,Bestseller,144,564.8080000000001,6,12.81843571195106,10,Discount,Segment2,2.19,0.68,1.47,32,0,1,216
2010-06-17,Thursday,June,2514,Clothing,201.838,Slim Fit,355,2032.5815999999998,134,5.061030136659018,5,Discount,Segment3,0.52,0.84,3.36,502,57,1,1733
2010-06-18,Friday,June,1871,Clothing,339.8256,UV Protection,168,2416.635,92,2.5786782049789476,3,None,Segment2,0.72,0.9,1.73,419,51,0,835
2010-06-19,Saturday,June,7680,Electronics,285.59855999999996,4K Ultra HD,235,985.2520000000002,4,8.633186593396738,10,Discount,Segment1,1.48,0.68,2.37,225,13,1,659
2010-06-20,Sunday,June,1688,Furniture,219.88800000000003,Adjustable Shelves,360,2042.922,-13,12.005663440784396,10,Discount,Segment2,1.8,0.84,3.54,65,4,1,2034
2010-06-21,Monday,June,2433,Books,611.43696,Bestseller,310,686.9148,-59,7.143103203463802,6,Bundle,Segment2,1.53,0.26,3.06,363,29,1,1922
2010-06-22,Tuesday,June,8611,Clothing,370.1214,UV Protection,490,502.25280000000004,29,10.04763496815421,10,Bundle,Segment2,0.81,0.28,4.88,255,23,1,1605
2010-06-23,Wednesday,June,9899,Clothing,78.95039999999999,100% Cotton,276,313.84200000000004,184,2.4622132144075097,2,Bundle,Segment2,0.96,0.2,2.94,47,4,1,1051
2010-06-24,Thursday,June,8543,Books,130.18000000000004,Hardcover,281,1154.2023000000002,82,3.8821908633081104,5,Bundle,Segment2,1.25,0.67,2.84,96,3,1,942
2010-06-25,Friday,June,8621,Toys,758.1573999999999,Battery-Powered,420,209.23559999999998,-18,3.450443919620476,6,Bundle,Segment2,1.96,0.69,4.06,466,38,1,202
2010-06-26,Saturday,June,6313,Books,18.31752,Award-Winning,215,231.5456,-4,1.4512533178999938,1,None,Segment2,0.57,0.16,2.01,27,-8,0,571
2010-06-27,Sunday,June,8535,Books,728.8348800000001,Hardcover,109,823.0529999999999,33,6.83662409670668,7,Bundle,Segment1,2.22,0.7,1.08,513,56,1,218
2010-06-28,Monday,June,2522,Electronics,155.5338,Bluetooth Connectivity,399,147.99810000000002,189,9.867156034096848,10,Bundle,Segment3,0.67,0.23,4.18,251,35,1,568
2010-06-29,Tuesday,June,3930,Clothing,259.1646,UV Protection,333,1370.4552,36,6.966138896195174,9,Discount,Segment3,1.94,0.72,3.38,105,16,1,1214
2010-06-30,Wednesday,June,4622,Books,115.25760000000001,Award-Winning,383,782.7539999999999,23,12.735775839720901,10,None,Segment3,2.16,0.3,3.83,49,-6,0,2065
2010-07-01,Thursday,July,9637,Furniture,406.23659999999995,Solid Wood,190,821.1625,146,4.62423205030832,5,None,Segment1,0.66,0.25,1.99,237,30,0,1391
2010-07-02,Friday,July,5188,Toys,468.83859000000007,Interactive,204,2396.0312,-7,0.9790373289191878,1,Bundle,Segment1,1.79,0.61,1.93,326,26,1,1801
2010-07-03,Saturday,July,4501,Books,276.90000000000003,Award-Winning,274,1889.8326000000002,-30,3.1495472927411874,3,Discount,Segment1,2.5,0.54,2.83,96,13,1,2150
2010-07-04,Sunday,July,2680,Electronics,1164.43404,Wi-Fi Enabled,478,436.24000000000007,-29,1.6089167718804789,3,Bundle,Segment3,2.31,0.56,4.9,321,38,1,694
2010-07-05,Monday,July,9474,Clothing,336.944,100% Cotton,312,197.4078,90,7.527618925893447,7,Bundle,Segment3,0.8,0.18,3.24,349,27,1,725
2010-07-06,Tuesday,July,8972,Books,89.256,Award-Winning,468,1912.6193999999998,61,6.030132208266481,7,None,Segment3,1.5,0.62,4.74,66,14,0,3146
2010-07-07,Wednesday,July,8188,Electronics,490.16519999999997,4K Ultra HD,184,216.9497,27,10.767484870860475,10,Bundle,Segment1,1.59,0.11,1.99,363,35,1,921
2010-07-08,Thursday,July,7970,Electronics,206.33088,Bluetooth Connectivity,399,532.2304,-30,3.2772655255496446,6,Bundle,Segment2,1.01,0.64,4.06,136,15,1,650
2010-07-09,Friday,July,2305,Electronics,385.29323999999997,Wi-Fi Enabled,455,291.73199999999997,107,6.269779545887856,6,Discount,Segment2,2.07,0.42,4.63,206,21,1,592
2010-07-10,Saturday,July,2836,Electronics,694.212,4K Ultra HD,432,2721.5746,-61,6.660810073656767,6,Bundle,Segment3,1.64,0.58,4.47,373,39,1,3824
2010-07-11,Sunday,July,8983,Books,188.30968000000001,Bestseller,407,663.676,117,1.617021164346974,2,Bundle,Segment2,2.21,0.4,4.1,120,12,1,1610
2010-07-12,Monday,July,7517,Books,28.136159999999997,Bestseller,412,1166.6466,2,1.7735499669582162,3,Discount,Segment3,1.17,0.63,3.93,22,10,1,1678
2010-07-13,Tuesday,July,6879,Clothing,627.3455,100% Cotton,335,1798.368,-59,4.188431392669047,8,None,Segment3,2.29,0.88,3.43,258,19,0,1193
2010-07-14,Wednesday,July,8158,Electronics,558.2238,Bluetooth Connectivity,169,894.3396,52,6.652196633446634,5,Discount,Segment3,1.15,0.22,1.64,351,35,1,1508
2010-07-15,Thursday,July,6866,Electronics,279.02016000000003,4K Ultra HD,146,648.4768,109,10.342639076461754,7,Bundle,Segment1,2.41,0.74,1.38,58,7,1,210
2010-07-16,Friday,July,5117,Toys,759.12408,Battery-Powered,484,2965.098,-82,6.220156202714356,8,Discount,Segment2,1.56,0.6,4.8,479,51,1,5605
2010-07-17,Saturday,July,4508,Electronics,76.41084,Bluetooth Connectivity,253,82.6038,148,0.6650432495481089,1,Bundle,Segment1,1.07,0.18,2.37,46,8,1,248
2010-07-18,Sunday,July,7184,Electronics,683.9063999999998,4K Ultra HD,258,386.9877,93,4.9779451808266355,4,Bundle,Segment3,1.88,0.11,2.57,401,35,1,1955
2010-07-19,Monday,July,1944,Electronics,881.3628,Bluetooth Connectivity,432,1277.7932999999998,-24,6.6126053434374015,6,Bundle,Segment1,2.35,0.83,4.16,335,38,1,1493
2010-07-20,Tuesday,July,7614,Electronics,398.28432,Wi-Fi Enabled,296,848.6264000000001,-13,6.274708409897286,6,Bundle,Segment1,2.26,0.34,2.84,199,23,1,1665
2010-07-21,Wednesday,July,4298,Books,168.16128000000003,Award-Winning,366,2521.1340000000005,116,2.6007903494544493,2,None,Segment1,1.12,0.55,3.79,171,12,0,2852
2010-07-22,Thursday,July,2532,Furniture,552.3084,Leather Upholstery,296,2135.1715000000004,181,7.40906545302022,5,Discount,Segment2,1.47,0.55,3.12,237,29,1,2182
2010-07-23,Friday,July,6909,Toys,45.77958000000001,Educational,358,178.7405,189,2.206844981614705,2,None,Segment2,0.81,0.83,3.59,46,10,0,174
2010-07-24,Saturday,July,6516,Furniture,927.3000000000001,Leather Upholstery,134,2032.4240000000002,159,12.092360713431294,10,Bundle,Segment3,1.25,0.8,1.19,642,70,1,525
2010-07-25,Sunday,July,5917,Toys,769.2572799999999,Educational,238,3128.7984,76,1.0462027264273663,1,Bundle,Segment3,1.66,0.84,2.56,508,60,1,1605
2010-07-26,Monday,July,8242,Electronics,311.55696,4K Ultra HD,411,617.829,109,1.0325942509407193,2,Bundle,Segment1,0.78,0.82,4.21,216,11,1,725
2010-07-27,Tuesday,July,2363,Clothing,443.9439,UV Protection,235,235.95720000000003,138,6.306922723065184,8,Discount,Segment1,1.23,0.76,2.38,449,37,1,132
2010-07-28,Wednesday,July,3804,Books,480.67416000000003,Bestseller,265,1635.858,170,7.325981533532675,8,None,Segment2,1.71,0.35,2.8,452,47,0,2667
2010-07-29,Thursday,July,8927,Electronics,1023.9218400000001,4K Ultra HD,369,1050.8084999999999,-21,2.778367793014625,5,Bundle,Segment1,2.02,0.35,3.64,324,34,1,2210
2010-07-30,Friday,July,6003,Clothing,1094.501,UV Protection,227,2063.9800999999998,140,2.4182018794229334,2,None,Segment1,2.3,0.73,2.43,337,29,0,1384
2010-07-31,Saturday,July,5146,Furniture,602.72295,Solid Wood,230,1715.538,-7,12.777492953301973,9,Bundle,Segment3,1.27,0.44,2.15,448,51,1,1634
2010-08-01,Sunday,August,9669,Books,14.24848,Bestseller,246,1464.4476000000002,71,2.2261269189838644,3,None,Segment2,1.09,0.66,2.6,23,0,0,1344
2010-08-02,Monday,August,4268,Furniture,191.68800000000002,Adjustable Shelves,334,2466.2879999999996,81,7.510822675531508,8,Discount,Segment2,0.8,0.6,3.51,239,20,1,3429
2010-08-03,Tuesday,August,3462,Electronics,593.0904,Bluetooth Connectivity,416,461.992,52,0.743236862807869,1,Discount,Segment3,1.72,0.8,4.24,357,32,1,429
2010-08-04,Wednesday,August,4583,Furniture,147.543,Solid Wood,93,3384.8892,118,0.9669438504435329,1,None,Segment2,1.1,0.77,1.1,90,1,0,922
2010-08-05,Thursday,August,7420,Electronics,412.60895999999997,Bluetooth Connectivity,168,1365.5628000000002,64,2.7827407544330356,4,Bundle,Segment2,1.84,0.28,1.77,274,34,1,1537
2010-08-06,Friday,August,5414,Books,62.07768,Hardcover,236,1351.77,77,5.825511081470986,8,Bundle,Segment2,0.63,0.5,2.2,69,2,1,1388
2010-08-07,Saturday,August,8166,Books,57.336240000000004,Award-Winning,205,2914.8419999999996,71,5.582961050549979,8,Bundle,Segment1,1.41,0.6,1.94,39,6,1,1982
2010-08-08,Sunday,August,7099,Clothing,293.15099999999995,Slim Fit,258,279.8852,92,5.699597971386728,10,Discount,Segment2,0.95,0.19,2.72,430,33,1,753
2010-08-09,Monday,August,3547,Books,358.5024000000001,Bestseller,431,2428.7872,42,0.9887511512257118,1,Discount,Segment2,1.8,0.64,4.3,344,27,1,2909
2010-08-10,Tuesday,August,3333,Furniture,842.09835,Adjustable Shelves,437,472.7934,128,2.5944019129043943,4,None,Segment3,1.99,0.62,4.23,152,11,0,731
2010-08-11,Wednesday,August,2492,Furniture,670.9395,Solid Wood,239,3074.048,85,1.2981141538424792,1,None,Segment1,1.1,0.64,2.21,229,13,0,2145
2010-08-12,Thursday,August,4043,Toys,596.0196000000001,Battery-Powered,219,2783.4916000000003,8,2.9362604902313576,5,None,Segment2,1.8,0.68,2.17,151,24,0,1614
2010-08-13,Friday,August,9101,Toys,50.122710000000005,Interactive,460,1409.34,56,10.621592223201223,10,Bundle,Segment3,1.97,0.3,4.68,32,-5,1,5155
2010-08-14,Saturday,August,3870,Furniture,1257.8359500000001,Solid Wood,422,3967.5870000000004,14,5.325347242958422,4,Discount,Segment3,2.49,0.9,4.15,204,12,1,4387
2010-08-15,Sunday,August,2176,Toys,682.77616,Interactive,466,1343.8975,-66,1.4215893188878432,2,Bundle,Segment2,1.67,0.55,4.59,434,43,1,2490
2010-08-16,Monday,August,3498,Electronics,284.274,Bluetooth Connectivity,278,3230.6688,44,11.085318745306518,10,None,Segment2,1.5,0.76,2.82,90,9,0,2613
2010-08-17,Tuesday,August,2596,Electronics,655.4112,4K Ultra HD,177,1670.7600000000002,-6,9.373823979357013,8,None,Segment2,1.28,0.34,1.81,616,62,0,1570
2010-08-18,Wednesday,August,3348,Toys,100.02267,Battery-Powered,472,570.447,-51,8.129152254496496,7,Discount,Segment3,2.13,0.18,4.85,46,4,1,2536
2010-08-19,Thursday,August,8444,Electronics,973.4472000000001,Wi-Fi Enabled,504,1931.1737999999998,75,2.480044982746524,4,Discount,Segment1,2.2,0.87,4.89,296,32,1,2441
2010-08-20,Friday,August,3028,Clothing,886.4103999999999,UV Protection,165,1157.767,73,4.32547249240167,5,None,Segment3,1.93,0.74,1.59,508,47,0,594
2010-08-21,Saturday,August,9802,Furniture,674.973,Leather Upholstery,203,1492.1874,105,4.298674982555966,3,None,Segment1,1.3,0.66,1.96,348,43,0,742
2010-08-22,Sunday,August,9100,Clothing,220.86149999999998,100% Cotton,384,1877.29,45,1.3083904338966268,1,Bundle,Segment2,2.19,0.5,3.72,77,-2,1,2939
2010-08-23,Monday,August,3408,Toys,269.08926,Interactive,365,1278.9630000000002,-51,8.112162428632244,9,Bundle,Segment3,0.87,0.67,3.54,173,10,1,1316
2010-08-24,Tuesday,August,8346,Toys,246.50967,Battery-Powered,125,825.9516,-4,8.194645720931911,10,None,Segment3,0.59,0.36,1.1,346,38,0,534
2010-08-25,Wednesday,August,7051,Furniture,387.0828,Solid Wood,471,771.6181000000001,-55,3.6335224113620357,4,Bundle,Segment2,0.52,0.17,4.62,457,44,1,4390
2010-08-26,Thursday,August,7336,Furniture,504.735,Solid Wood,402,842.9498,-27,10.939739579519465,8,Discount,Segment2,1.33,0.22,4.2,199,24,1,3508
2010-08-27,Friday,August,7528,Toys,816.5839000000001,Interactive,149,1133.1859000000002,15,8.110233962608977,10,None,Segment2,1.78,0.77,1.63,555,52,0,398
2010-08-28,Saturday,August,5183,Furniture,752.874,Adjustable Shelves,347,2220.3797,101,1.1125312693505542,2,None,Segment3,1.79,0.77,3.4,163,11,0,1650
2010-08-29,Sunday,August,3523,Electronics,511.26768,Bluetooth Connectivity,476,2756.711,130,4.5059982267639755,5,Discount,Segment1,1.26,0.58,4.65,243,24,1,5250
2010-08-30,Monday,August,8583,Books,268.3332,Award-Winning,407,3332.4828,82,1.1542129444588645,1,Bundle,Segment3,1.71,0.68,4.07,259,29,1,4279
2010-08-31,Tuesday,August,9226,Clothing,686.5578,Slim Fit,179,3991.8383999999996,40,3.3530775055167212,5,Bundle,Segment1,2.33,0.87,1.86,157,7,1,1534
2010-09-01,Wednesday,September,6000,Toys,616.49071,Battery-Powered,280,146.4771,-59,2.96831811784123,2,Discount,Segment1,1.13,0.77,2.64,435,46,1,102
2010-09-02,Thursday,September,4711,Books,113.46191999999999,Hardcover,271,2642.1296,102,0.8910979900633238,1,Discount,Segment2,1.17,0.88,2.71,135,8,1,1496
2010-09-03,Friday,September,5909,Books,420.54600000000005,Hardcover,198,2130.4845,84,9.483946352589541,8,None,Segment2,1.33,0.45,2.18,329,25,0,1892
2010-09-04,Saturday,September,6457,Furniture,61.490700000000004,Adjustable Shelves,264,764.0508000000001,-35,4.42206125980215,7,Discount,Segment3,0.51,0.19,2.6,64,4,1,2349
2010-09-05,Sunday,September,1669,Clothing,195.1352,UV Protection,277,1830.0022,81,5.194563179647966,4,None,Segment2,1.16,0.41,2.72,131,6,0,2592
2010-09-06,Monday,September,4252,Electronics,300.4344,4K Ultra HD,404,783.6795,119,5.684628722741312,7,Bundle,Segment2,0.84,0.45,4.23,437,50,1,1697
2010-09-07,Tuesday,September,8069,Toys,506.91696,Battery-Powered,260,68.796,44,5.658216840770748,5,None,Segment3,0.93,0.65,2.51,410,37,0,57
2010-09-08,Wednesday,September,7708,Toys,693.3031599999999,Interactive,243,1181.2175,153,6.616908704471797,7,Bundle,Segment3,1.27,0.25,2.27,332,26,1,2013
2010-09-09,Thursday,September,3531,Books,199.15424,Award-Winning,108,331.142,-3,4.227335983773945,4,Discount,Segment1,0.92,0.31,1.15,395,40,1,225
2010-09-10,Friday,September,5020,Electronics,204.92784,Wi-Fi Enabled,424,2730.5259,8,11.305215019504429,8,None,Segment1,1.17,0.59,4.13,136,11,0,3287
2010-09-11,Saturday,September,5854,Electronics,45.87156,4K Ultra HD,421,2415.3255,9,11.907407224100307,8,Discount,Segment2,1.67,0.61,4.01,29,10,1,3529
2010-09-12,Sunday,September,9707,Books,437.80176000000006,Award-Winning,295,959.3714000000001,1,4.521393659818905,5,Discount,Segment3,1.62,0.23,3.07,342,36,1,2722
2010-09-13,Monday,September,6289,Clothing,220.83079999999998,Slim Fit,112,1274.8094999999998,27,7.021744039560974,9,Discount,Segment3,0.86,0.69,1.14,150,8,1,370
2010-09-14,Tuesday,September,7547,Electronics,85.8816,Wi-Fi Enabled,480,1335.348,123,11.297098551996179,8,Bundle,Segment3,2.24,0.42,4.95,46,-1,1,3516
2010-09-15,Wednesday,September,3402,Toys,180.28340000000003,Battery-Powered,181,82.3035,119,4.975399144456366,9,Discount,Segment1,1.9,0.15,1.72,106,11,1,161
2010-09-16,Thursday,September,5943,Toys,871.72514,Interactive,223,43.7667,-56,7.830398701187297,7,Bundle,Segment2,2.29,0.23,2.05,195,19,1,90
2010-09-17,Friday,September,7421,Clothing,406.0,Slim Fit,168,317.2761,65,2.5156909450840517,3,None,Segment1,2.32,0.51,1.51,205,14,0,197
2010-09-18,Saturday,September,9307,Furniture,1639.4399999999996,Leather Upholstery,212,2042.4914999999999,-7,1.4692881799398039,2,Discount,Segment1,2.3,0.59,2.31,405,49,1,1598
2010-09-19,Sunday,September,1740,Furniture,109.1808,Solid Wood,291,2949.2325,30,1.035603490359151,2,None,Segment3,2.23,0.75,3.01,18,4,0,2511
2010-09-20,Monday,September,4792,Toys,266.34586,Educational,440,1773.2112,123,9.219122572650795,8,Bundle,Segment1,1.09,0.48,4.38,159,22,1,2657
2010-09-21,Tuesday,September,6093,Electronics,593.1819599999999,Bluetooth Connectivity,112,2272.6032,139,6.057580580007648,10,Discount,Segment2,1.61,0.48,1.25,329,35,1,1006
2010-09-22,Wednesday,September,3760,Clothing,668.0174000000001,UV Protection,419,3287.8469,-34,4.833899653773877,6,None,Segment1,2.18,0.89,4.1,174,16,0,3114
2010-09-23,Thursday,September,9236,Books,874.0367999999999,Hardcover,242,976.8416000000001,-62,3.3381136254801596,3,Discount,Segment3,2.34,0.28,2.4,339,37,1,1360
2010-09-24,Friday,September,3774,Electronics,501.05796,Bluetooth Connectivity,382,738.0640000000001,70,6.059048239522699,7,Bundle,Segment1,1.69,0.4,3.89,218,14,1,1720
2010-09-25,Saturday,September,3212,Furniture,597.6828,Solid Wood,312,994.6209,109,2.230788175686152,4,Discount,Segment1,1.04,0.21,3.2,237,29,1,3469
2010-09-26,Sunday,September,5374,Books,150.11384,Hardcover,225,1587.1919999999998,46,3.7208507647006206,7,Discount,Segment1,2.11,0.41,2.17,73,8,1,1715
2010-09-27,Monday,September,2718,Electronics,429.98736,Wi-Fi Enabled,205,3836.8827,75,1.1797253565636574,2,Discount,Segment2,1.24,0.87,2.0,164,11,1,1755
2010-09-28,Tuesday,September,5669,Electronics,342.93936,Bluetooth Connectivity,435,1770.2325,150,4.353862420707787,3,Discount,Segment1,0.76,0.87,4.29,533,57,1,1515
2010-09-29,Wednesday,September,2867,Toys,583.5401,Interactive,488,516.7558,-69,2.53487512191879,2,None,Segment2,2.15,0.41,4.69,277,28,0,1265
2010-09-30,Thursday,September,7721,Electronics,414.45144000000005,4K Ultra HD,448,272.8469,9,3.263664875462858,3,Discount,Segment2,0.78,0.61,4.68,517,44,1,460
2010-10-01,Friday,October,9722,Electronics,329.04132,Wi-Fi Enabled,421,2416.6918,-8,5.37997340672767,6,Bundle,Segment1,0.61,0.62,4.36,457,49,1,3479
2010-10-02,Saturday,October,3785,Furniture,578.8746,Solid Wood,440,1115.0262,15,4.100592012206732,3,None,Segment1,1.62,0.23,4.37,261,27,0,4288
2010-10-03,Sunday,October,6481,Books,193.36648000000002,Bestseller,451,1326.192,-23,5.055528134231043,4,Discount,Segment1,1.31,0.4,4.38,128,21,1,2495
2010-10-04,Monday,October,5493,Electronics,778.4952,Bluetooth Connectivity,409,167.2766,136,4.840626192215443,5,Discount,Segment3,1.4,0.34,4.2,345,26,1,480
2010-10-05,Tuesday,October,4027,Toys,136.3791,Battery-Powered,492,1630.4981000000002,-3,7.443738076032559,8,Bundle,Segment1,0.78,0.77,4.91,130,7,1,1906
2010-10-06,Wednesday,October,9643,Furniture,438.82320000000004,Leather Upholstery,104,1241.9518,121,3.2038496834197643,4,Discount,Segment1,1.34,0.43,1.22,272,22,1,566
2010-10-07,Thursday,October,8772,Furniture,1116.3234,Adjustable Shelves,212,133.1484,84,4.790149513187769,4,Discount,Segment1,1.64,0.66,2.2,496,51,1,73
2010-10-08,Friday,October,2341,Toys,1026.28944,Educational,198,1956.3584,77,4.013606331010265,5,Bundle,Segment1,2.07,0.64,1.95,515,47,1,1102
2010-10-09,Saturday,October,7938,Books,128.73728000000003,Award-Winning,94,442.84200000000004,139,4.398998060350612,3,Bundle,Segment3,2.24,0.15,1.02,64,15,1,607
2010-10-10,Sunday,October,2854,Furniture,92.26800000000001,Adjustable Shelves,388,820.687,28,10.492298082370183,7,Bundle,Segment2,1.32,0.35,3.79,64,4,1,1988
2010-10-11,Monday,October,1183,Electronics,326.682,4K Ultra HD,115,992.052,-27,7.696184635470291,6,Discount,Segment3,1.5,0.24,1.34,185,11,1,896
2010-10-12,Tuesday,October,3739,Clothing,142.923,Slim Fit,483,546.015,-29,8.017462718346504,6,None,Segment1,0.71,0.25,4.99,209,28,0,2578
2010-10-13,Wednesday,October,3565,Toys,632.8410000000001,Interactive,298,888.756,16,10.30694209103915,8,None,Segment3,1.51,0.4,2.78,298,27,0,1260
2010-10-14,Thursday,October,7579,Books,631.0524,Bestseller,134,1032.2905999999998,-22,9.60348250190394,8,Discount,Segment2,1.65,0.22,1.41,705,80,1,1231
2010-10-15,Friday,October,3989,Electronics,432.41976,Bluetooth Connectivity,147,4115.4956,27,7.167463292507398,6,None,Segment2,1.27,0.86,1.46,236,21,0,1314
2010-10-16,Saturday,October,6974,Toys,503.98788,Battery-Powered,322,2928.0616,30,4.745689689890408,6,None,Segment2,1.91,0.74,3.2,228,13,0,2359
2010-10-17,Sunday,October,3320,Furniture,723.6890999999999,Adjustable Shelves,141,1870.4135999999999,-4,6.596492699033098,5,Discount,Segment3,1.14,0.88,1.46,550,60,1,511
2010-10-18,Monday,October,4990,Clothing,284.89910000000003,Slim Fit,292,2215.9475,15,3.903732470048703,4,None,Segment2,1.27,0.65,3.09,227,19,0,2130
2010-10-19,Tuesday,October,6218,Clothing,232.034,100% Cotton,140,1196.8004999999998,159,5.710923013133078,5,Bundle,Segment3,1.99,0.35,1.29,78,-2,1,771
2010-10-20,Wednesday,October,2804,Clothing,882.72,UV Protection,501,388.0632,55,1.0935548657987462,1,Bundle,Segment3,1.8,0.12,4.97,497,56,1,3424
2010-10-21,Thursday,October,8655,Electronics,1101.26304,Bluetooth Connectivity,125,28.4843,46,2.189076960991004,2,Discount,Segment1,2.16,0.13,1.28,412,42,1,57
2010-10-22,Friday,October,4737,Furniture,595.16325,Adjustable Shelves,305,3458.2302000000004,-57,0.5092470552767654,1,None,Segment3,1.65,0.81,3.19,302,33,0,3094
2010-10-23,Saturday,October,8789,Electronics,349.44228000000004,Wi-Fi Enabled,413,1447.7843999999998,-3,0.6154711949879441,1,Bundle,Segment2,2.37,0.29,3.95,108,19,1,4629
2010-10-24,Sunday,October,6230,Books,549.6,Bestseller,464,624.7802,27,5.883231924251198,7,Discount,Segment2,1.5,0.31,4.55,303,32,1,1522
